Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
79,150,ES; TEE; BAN; BAA; DE; DEE; ZE; DEF; KIF; LEE; GI; JIN; NEE; KON; OO; OON; OR; SEEL; GIP; ET; THUG,172,EAU; AN; CAA; DEE; DEE; EEL; CEE; AI; GIGHE; IN; MI; INN; NO; NO; MON; UP; DEFORM; ORS; GIPS; SEELS; ST,Player2
80,165,RENNED; AA; RAD; ADD; CAAED; EE; GEE; EE; HIE; EN; ING; EN; JOL; EEN; POPS; NO; REM; ST; KING; TAW; TRADER,194,AGEE; NE; MM; BEDE; ACKEE; EFF; RADE; HEBE; EEK; GI; NILL; ONO; POP; JORS; SON; GEEST; STURT; AW; OW; UH; XU,Player2
81,182,ZA; ANAN; ABUNE; AIDED; ECCE; BE; FEE; EE; HE; LEE; EH; IN; KON; OO; GOR; ORF; KEEL; FEERS; ST; THE; GRR; ZAPS; ST,163,NEE; AA; MAA; DOE; DEET; EE; GEED; GI; CEDI; KLIK; MM; NU; NO; BEEN; ZAP; MAAR; ROO; PEA; SEE; US; EFT; NY,Player1
82,184,ZOA; AS; MA; BAD; DIVE; DEED; EEEW; EE; EE; GIG; NEE; ELEMI; INK; INN; ANON; NO; ONO; NORKS; EDS; RENTS; ST; TE; TE,172,ZINS; ALA; AA; CAA; DEI; RED; EME; FEE; BEE; FRA; HE; EN; AAH; DIN; KO; HELP; JINN; REN; CRON; TUT; UGS; NY,Player1
83,0,,0,,Draw
84,157,ENG; AAL; BAA; AD; DEF; GEE; REE; HEH; DEID; ELM; JEE; BENJ; GNAT; NOOK; PO; INNS; ST; RUNS; TI; MY,188,REE; WARK; AT; BE; CEE; EDGE; CEDE; EE; IF; MI; DIE; ELK; NOO; ONO; POSS; HEHS; OUP; UM; SNOOK; NU,Player2
85,174,TAEL; DA; BACCA; PEED; EKE; EEK; EH; GAE; ILL; EM; KEEN; ME; CONN; NON; JOR; ESS; ORTS; NET; NUR; OR; OP,183,SED; ABB; AD; DIKES; DEED; FEE; FA; FEG; AGE; INK; HI; MO; ONO; OR; MEN; MORN; JUTS; TIG; SWY; NU,Player2
86,194,EE; NAS; AZIDO; ED; CADEE; EE; FEED; DEF; HIE; LILO; EM; AKIN; INN; IN; MEM; NO; KROON; MEN; SPRAD; ST; TE; PUN; JEER; WOK,199,CABS; AN; DADAH; EE; EE; JEE; DEG; EA; QI; FE; BE; KEA; NE; NOG; FEG; OON; LO; RAD; ERS; UT; PRO; STY; JINN,Player2
87,186,UT; ON; UTA; DAD; EE; AA; CEE; BEE; DEE; GIE; CEE; ELK; LEK; INN; NE; EEN; GLOP; RE; DEBS; IT; NUR; NIT; NY,183,TIS; ANA; TAE; DOB; DEB; EE; EE; ABCEE; HEH; FID; KILD; ME; MAA; INN; ON; MOG; OM; OS; ES; FOE; ONST; UP,Player1
88,179,VEES; UDS; ABA; EA; EEW; EE; AA; EE; HE; AE; GI; LEKE; LIMN; MM; ANN; CON; NEF; OR; PREE; OPS; TSK; OW; TYG; AAL,177,SOS; WANNA; NE; NE; DE; ED; DEED; BEG; ICH; GIED; KED; FAE; HM; IF; GINN; OON; ROON; ER; LO; STRAE; JUT; OOT; EEN; VAE,Player1
89,190,KETES; AA; ACAI; AE; AE; AND; AE; HEED; CEE; DID; LEE; MIL; NAE; GEM; FON; NOON; NO; OS; KINDS; TAE; TAT; GJU,152,NUNS; HE; AB; DENE; BAA; NEE; EE; EE; FED; KI; HE; LEG; EN; MM; NOO; ON; ER; KEB; PO; ST; MU; PST,Player1
90,156,ANAN; AE; DAE; DAD; DA; EA; EE; ED; EE; EE; HEH; FIE; ELL; GEEK; IN; LIN; OK; OO; NO; REEN; MOOS; NOONS; ST; MM,219,WERE; PA; PARD; BA; DE; PAV; PAVEED; CEE; BANE; GIG; GEE; GIF; EMIC; NEF; EEN; KAWA; ON; MOO; NOON; PARDS; GEEKS; ROK; ST,Player2
91,164,EFT; UR; AA; AMA; DA; EDUCE; ACE; GEE; DEG; FAE; EE; EIK; EN; ILL; INN; NOH; OON; NO; ADMINS; AAS; NOM; ELT,203,YE; TAX; AM; ABB; DAWD; DEEVE; EE; GHEE; VEE; EE; KIEV; EL; ADMIN; NYE; NEE; MONO; NU; ROON; OPS; ST; KROON; PST,Player2
92,221,RINE; AAS; ABBA; DAE; BEE; DEV; DEED; CEE; EE; CIG; EEK; ELK; LEEK; HAEN; MEN; OK; NO; NO; NOGS; AS; PSI; PRUNT; WYN; GU; ST,156,RUT; AA; FADS; EE; DE; FE; CZAR; FE; JOE; HAE; RUTILE; MEE; MI; NEE; HM; OHM; KON; OR; NON; NOT; SNOT; UT; NA; PEE,Player1
93,143,MNA; AA; DADS; EN; EE; EAT; FEE; GHEE; OI; EL; MIG; NE; NE; JOBE; MOL; CH; PHI; KOPS,166,NADA; COCA; DEED; BEANS; DEE; BREED; EF; GEED; EEL; ILK; GIN; NE; NO; ON; KOP; ONS; ELS; DEEDS,Player2
94,215,OOR; RATHA; ABA; DE; TEE; ED; CEE; FEE; HA; CEE; EL; LI; ME; MENING; ONO; HAJ; ORAD; SOS; RUNT; SOPS; WADD; ST,168,OMA; ABA; ADD; YEED; EF; ERE; EE; EE; EGG; KI; KILL; EAN; INK; NUN; EN; PEH; OPS; KINS; INN; TENS; NU; TEGG,Player1
95,228,SAE; TAWA; DE; APE; ECCE; SEEDED; EGG; FIG; MM; HI; JINN; ONE; NO; PO; ENS; TON; TRUST; VLY; UT; EW; XU,178,FENTS; BI; ABA; EE; DEED; EE; HEEZIE; KA; WELK; DEN; NEE; JOE; LOON; OR; IN; TRONE; KI; ORS; LUV; REN; MORS,Player1
96,191,LAHAR; BAA; ABED; LEDDEN; EE; ED; AE; CEE; GI; ME; EKE; INCEDE; INK; OO; NEE; NON; BAAS; TSK; US; TE; WHA; NUR; NURR,216,EA; FER; EA; AN; DEE; CEDE; FIG; GIE; EL; HA; MM; JINNE; NOLO; CONN; OR; OP; PED; ST; STOPS; UR; TRY; WUS,Player2
97,204,ZINC; NA; CLAP; ADEEM; EE; CEE; NE; EH; GAED; FIKE; NA; MIM; FON; NOO; GEEK; RAD; SOS; TO; TOR; UT; RUN; NUT,190,SENE; BALM; AE; NIED; DEAD; FED; HE; GEE; AB; GAB; LEI; EN; JOL; NONA; PEH; REAN; OR; ENS; NUG; ADEEMS; CLAPT,Player1
98,193,ENS; UVA; BACHA; NED; DEAD; DEE; EGG; EE; EKE; MIM; KIN; ANN; NA; NOR; SKIN; OP; SUNN; DANG; TI; MY; XU; WOP,242,LOO; BAS; BEADS; NEE; CEE; AFF; EF; JEHU; LEKE; EM; LINN; ELOIN; ROK; CORPS; EFT; RE; WEM; VIM; REZ; TREZ; QI; ST,Player2
99,169,TINA; NAAN; TAD; CEDI; AA; EE; GEEK; HE; BI; FE; IN; NE; LOME; JO; OIK; NOR; JOSS; JOL; NET; RUTS; NY,150,GEEK; ABA; BED; EE; CEDED; DEF; FA; HIE; EEL; ENG; BINK; INN; NON; NOM; HER; NEE; REEKS; ALES; MUS; ROT,Player1
100,188,AGONE; FAA; BAP; BAC; BED; ID; EE; EA; IF; JEE; EM; ENE; ENE; EM; OO; ONO; NENE; CEDER; TREM; REF; EGOS; EMU; TOO; TRY; ST; BEDEW,241,AN; PAVAN; AD; FEME; CEDE; EE; DEES; EGO; HIGHED; AL; KIN; KIF; LID; EN; NEB; HOOP; LO; NENES; TAD; GOES; TADS; UG; TREF; EEN; XU; KINK,Player2
101,209,LO; NANA; NAB; DAB; REN; DERE; ED; BEE; DEF; GIG; AJEE; MILK; NEG; MON; NON; IRON; SIDE; MILKS; IRONS; BEES; TUT; WE; URP,204,RES; UR; ALAR; NE; ECAD; NEE; NEED; ACED; AH; EE; GI; MM; IF; NO; EH; KONK; ET; ST; UR; SIX; WE; DEFT; YE,Player1
102,238,SUR; GAIN; ABA; DACE; DEED; EE; FEED; HES; HICK; MI; MIM; LAG; FON; ON; NOON; RE; DEL; PO; THICK; LIKER; ST; RYFE,139,EE; AS; NEE; ABANDS; DE; NEE; EE; GEE; LIKE; AG; AN; NE; ON; NO; OM; REN; OMS; ONST; UT; TOMS; PEH,Player1
103,225,PARSE; AAS; AR; ADD; ACE; ES; EE; AE; EGGER; IDEE; EIKED; CHICLE; EN; IN; EEN; ON; PO; SEN; SO; NOB; NEF; ON; LENO; WREN; TACE,187,ARE; ZE; BA; PAD; MED; DEE; HE; EF; BEG; KAE; GHEE; KEF; EN; EN; JONG; JOMON; ONO; REN; REEN; SORT; UT; NUR; MY; GHEES,Player1
104,195,DOVIE; DOE; AA; CAB; DOC; AE; AE; FEE; EE; EE; EE; KI; JIG; INN; KIN; ABOHM; NON; GRR; KINS; MADS; JIGS; VIA; MY; ST,196,OM; MA; BAUD; BAD; CEE; DEEN; EPEE; EFF; HE; KEG; KI; NEE; EEL; KIN; NON; ON; LOD; OPS; ST; ST; GRRL; GUT; XU,Player2
105,157,GADS; ATAATA; DAD; ACE; MEED; EE; GHEE; FE; LEE; ME; IN; IN; IN; HIND; OON; ON; GRR; RE; TE; URP; ELFS; KEGS; NOON,236,NOTES; ABAKA; EE; EE; EE; FE; CHIT; KEG; ME; ABB; EEL; NE; ELF; OO; DON; NA; GHEES; REE; OON; JUTS; BY; UP; INK,Player2
106,193,SNY; NALA; PACA; DA; AB; DEIDS; DE; FEEB; HAG; GHI; DEEM; CIG; NO; OLE; OB; RE; NOT; NOTT; RUN; JUS,176,REMS; AA; IDS; MEVED; EE; EE; EE; BEE; FAE; EIK; GINN; EEN; NON; ON; POOK; FEEBS; ESTS; UT; OR; JUST,Player1
107,186,ER; AE; AA; PAUA; PEC; DEKED; DEE; EE; GIP; HA; CLEG; EEN; EN; ME; NOH; BIDON; NON; NANS; SEE; ORT; TORT; RUT; MM; WYN,154,PIE; EAN; CABA; BID; AIDED; KAE; EE; FIE; EE; GHEE; NA; MEE; NAN; EEL; ON; LO; ROK; LORN; EEK; TON; NUS; PAUAS; ST,Player1
108,140,TI; SAN; AN; DO; ECCE; EE; XEBEC; EE; FIG; HE; EEK; MEE; NE; GI; NON; ELK; LES; SED; TON; UR; WELK,149,DEAVE; BAA; NA; DE; DEE; ED; EE; GI; CAFE; LI; MILK; NE; NEMN; ONO; ON; JANN; ORS; EAS; REEK; UP; TYG,Player2
109,200,NEINEI; AA; AD; ANA; BA; ACER; DEE; DEE; EE; EGG; ELL; CH; ME; KIF; JELL; ON; CHON; PRE; NO; ST; ST; KENS; OW; MANAT; MY; WON,186,EARN; NE; BAN; DEARN; DERV; REE; ECHE; GEE; IF; KEN; JIB; HM; KI; ONE; ON; ONO; RE; MENO; OM; GEESTS; FAA; TUX; UN; DOR; PST,Player1
110,168,TEE; AA; ABBA; AVID; DEE; ODE; EE; EGO; FIE; DELL; LANE; ON; ME; EL; HON; REN; NA; SI; ST; RUB; RENY; NIGH,184,ROK; AAS; JACK; ROKED; EF; DE; CEDE; GEEK; GEE; KI; AM; GIN; EN; OON; MOM; NE; JORS; PST; PUL; TEL; ST; ROK,Player2
111,142,ROTAL; AA; DAD; EE; EE; DAE; EA; FEG; JEE; LEI; NEE; HMM; FEN; KONK; MON; IN; NOR; KORS; TUTS; WON; SH; UR,230,CYAN; DEB; ORBY; REEDED; EL; EE; GEED; IF; GIG; ICK; NE; EN; MONK; EN; ONO; PIN; FENTS; MONKS; ST; LEEP; NEEP; UT,Player2
112,228,LEDE; AE; ACAI; DA; ED; CEE; FETE; BEEF; GIGHE; JEE; ILL; MEN; IN; JO; KEF; ON; PEED; ONS; TAM; ROM; TURN; SYN; OK; FEZ,242,ZONE; BAA; DEAR; ED; TEG; EE; DEED; DI; GEE; AM; MINK; EH; NO; CH; NOLO; JOR; RONG; BIS; EBONS; STUN; SED; WRONG; UP; TUP,Player2
113,213,LEER; RATE; ACCA; AND; IDEAED; BEE; GEED; GEE; JILL; LINKMEN; ANN; NE; NON; PRORATE; OIS; GEES; ST; UNS; JUG; PWN; YU,174,TEA; JA; OBIA; DEE; EWE; DEFFER; HE; BE; KED; KIN; EON; OM; LO; QI; NONGS; TEF; ABORT; ST; VOM; SH; HM,Player1
114,192,EME; AIDA; AD; BEY; BEEP; ECCE; GEE; HID; FLEG; NIM; AN; OM; ONO; OP; OR; JO; KI; SEN; BEET; NUN; NOR; BRRR,149,SAGE; JAK; DAD; BEE; PE; GED; EA; FE; LIE; NEK; EEN; NOPE; OHO; BRR; LOP; NIMS; ESS; ST; TULE; NUS; UR,Player1
115,146,TAT; ANA; AB; DEG; LEED; EA; FEE; ICE; JEED; EIK; NEE; EH; MM; ANAN; EH; BOOK; KON; SATE; BAR; URN; ST,164,PLIED; NABS; DAE; CEE; DAE; DE; DEG; EE; FEG; EM; EN; EN; KI; LO; OON; LOP; SH; ST; UN; URNS; STY,Player2
116,166,UPAS; AT; DAD; EEN; BEAD; EE; GEED; AE; AIA; EEK; MIME; INN; EN; KON; NOO; NOR; ONS; NESS; JINN; TRY; FEN,184,BEERS; ACHAR; CEE; NEED; DEED; EF; EGG; AH; FIG; ALL; CALL; HM; EN; NON; KONK; LOP; AHINT; SUS; NOT; ST,Player2
117,166,LEK; MOAS; ABA; BAD; EE; DE; GAD; EE; EDGE; DEI; FEEL; KI; DENI; NEMN; NE; OON; GING; SEDGE; IS; IS; UN,153,ENG; MAAR; KO; DEN; DEN; EE; EE; FE; EH; AH; FEE; EM; NEE; BANC; COLE; POO; IS; LOON; TO; POOT; TURR,Player1
118,234,SENE; AX; NABE; DADA; DEB; FEED; FEET; EE; CHE; HIC; IN; EEK; ENG; NAE; OO; MON; ROO; MI; ST; JOE; SUN; UR; URP; LENG; WAD,215,SEAS; ANTA; CAD; DE; ENE; ET; AGEE; GIB; JIVE; FIL; FILM; NE; LINN; MONK; OO; RONE; GRR; PROO; TSK; WE; ANTAR; NY; SUNN; HICK; ST,Player1
119,174,BASK; AWA; DADA; EA; EVE; MEED; GEED; IDE; EE; EGGLIKE; GINN; NE; ON; NO; NOO; EVEN; FIER; REH; ITS; TO; IMP,173,ECUS; CAA; NEDS; BED; WEEM; FEE; DE; FIE; LEA; NEK; HE; IDEM; EN; ON; NOON; RHO; FIERS; TAWA; NOOPS; GU,Player1
120,158,ZEE; RAN; ANOA; DE; BED; DEE; DE; EF; GIG; EKE; CEIL; EN; EN; KEN; NO; REM; IN; LO; TE; ERS; KENT; TWP,212,JEUNE; BE; OD; EA; AE; EA; FE; CHA; FANE; ELHI; NED; DEEMING; NOO; COP; ROM; SEA; ANOAS; OR; ST; ST; PST; MY,Player2
121,154,MENG; BAA; SI; CADE; JEES; AE; DAE; EE; GEE; EEK; LIE; NIL; EM; DIN; NON; DAGO; PE; SON; ST; NEDS; NUG; PUN,166,LEESE; BAE; EDS; KEA; MENGED; JEE; BEEF; DI; INK; EH; MEEK; FE; AL; HON; ONO; NOR; HES; ST; TI; TUT; NU,Player2
122,191,NED; NAN; ABA; CADAGA; EE; DEE; OE; FED; FE; KHI; LEK; IN; MOM; OO; OOR; POOR; FESS; TEA; NEAR; UT; KY,180,ET; NA; JOL; DA; NEESE; EE; BEE; EE; SH; EEK; GIG; ANN; LOCO; IN; MM; EAR; PST; RUTS; US; WE; XU,Player1
123,160,BONE; AR; DAN; EN; NAZE; EE; CEE; AGE; DEE; DI; ARE; JIBE; IN; LOGIN; OO; NOO; ERR; ST; DEEK; RENNET; ENS; LUST,196,RENNE; CASA; DA; DAE; CEDE; DEE; FEG; FE; SIDH; LIKED; MMM; EEN; EN; KON; EEN; LI; SERR; DIP; PROO; TUN; TEN; FY,Player2
124,268,DZO; GANJA; BA; BECKE; EALE; EE; EE; GHEE; FEE; DEEM; MIKE; LA; REEN; EN; JO; SEA; QI; NOOP; REE; NUNS; NOW; VLY; NUT; XU,189,NEG; ARNA; CAD; DAD; REE; ET; DEED; CH; KED; ME; MI; GINNED; OO; OOP; RIP; NOO; IFS; TABS; ST; NU; EEW; NOWT; TO,Player1
125,104,NE; EA; ANA; ID; EA; BED; EE; GEE; CEE; IF; EE; LEG; MM; EL; EDH; KO; COO; NO,143,NENE; FA; AX; ADD; EAVED; BEE; AE; JEE; FEG; EH; LA; KI; ANAN; LI; MIM; KO; NOON; GO,Player2
126,172,TAHR; NALA; BAD; DEE; ECCE; EE; KA; GEED; EIK; GLIMED; NE; ONO; NO; OR; RE; AN; ERNES; TO; RUT; LEERS; MU; TUP,199,EEN; BADMAN; ADO; BE; DEE; GEO; CEE; DIF; LIKE; EN; HE; LIKEN; NO; PRE; BAS; FIN; RATERS; ST; UN; SNY; VANT,Player2
127,179,CRAY; AEON; AD; CADE; DEED; EE; AE; EH; EH; EE; FREE; LATE; NEBBED; OM; NOOK; ORG; JIN; ESS; LEEP; SEE; NOT; KIR; KNOT; UT,202,ANI; TACO; TEC; EE; REE; FE; EBBED; JIG; KI; MI; ANN; MEG; IN; HONK; NO; PI; TACOS; ST; NON; REH; VUG; US; NEEM; PST,Player2
128,169,EKE; AA; BATCH; ZEA; ED; FEED; EEK; HIE; GEE; MM; EL; EL; GO; ON; NOON; RAD; NOS; ST; JO; UN; ONST; RUN,165,DEY; AE; ABED; AD; EE; CEE; GIF; EKE; LIME; NEMN; EN; KIN; NON; NO; ZAP; NOG; ONS; SKIN; US; ELT; ER,Player1
129,0,,0,,Draw
130,163,ONE; PAN; ABA; TAI; HAD; JEED; EF; FEH; KILD; EM; NEMN; NON; MON; OP; RE; TURN; TOP; WE; MONK; ST,214,CRONE; NAP; EJECT; BEGAD; CEDE; CEE; EGGED; EE; EL; GINK; NE; LONE; NINON; ORS; HADST; US; ST; RE; KY,Player2
131,196,GOO; ANATA; ADBOT; DE; EE; EE; DEED; EFFED; BE; ICE; JIG; GINN; MI; NA; PE; IN; SKI; ELS; TONS; NU; NUS; NUS; MIST,201,MA; AA; OD; BEAT; KEEP; EE; PEECE; GHEE; EIKED; EL; LA; NEMA; OH; ON; ICER; BEN; OS; TON; JEFFED; US; TWOS; WRY,Player2
132,195,MINT; OAT; ABBA; EA; BADE; AE; MINTED; EDGE; DEI; GI; GLEN; NA; EEN; HOE; NO; NOO; EEN; REH; SIN; SEE; SEEN; JUT; RUT; KY,199,ON; LATI; ADDICT; CEL; EE; AJEE; FEE; EE; EE; MM; EH; EEK; EEN; GONK; PEEN; NE; EDGER; EAN; IF; ST; GURS; GIMP; MOAT,Player2
133,198,NO; AA; ABBA; WE; DUDE; EE; CEE; EE; DEE; DEI; LIE; EF; AAH; MEM; MI; MON; KON; GON; OR; KEA; SEERS; OPS; TORT; ELT,201,ENE; GAK; DENE; NA; DA; EEW; ECU; AGED; EH; FIZ; ME; EL; LI; EEN; NE; KNOWE; OP; ONO; CEES; SEE; DENES; ST; NURL; YEH,Player2
134,192,PAT; AY; ABACA; EE; JEEZE; DEEDED; HE; EE; DEIF; KEA; HAIL; EL; LEE; GI; MONG; ONO; KORO; HEN; PST; SUQ; SEL,153,SAU; GABS; ADD; EE; DEAVE; TEE; FEE; FE; AIL; MIM; INK; INN; NED; MENO; NO; CON; OR; NOR; ST; WADD,Player1
135,241,END; KAON; ABA; EE; BED; ACE; FEH; EECH; JIB; EIK; MMM; LI; EN; ON; MO; BON; MON; ENG; INKS; NARDS; SHE; TRUNK; XU; NY,174,ETA; AREAE; AD; ED; EE; DEE; EE; NAE; GI; LEE; AL; INK; GO; PO; OGEE; EN; BOND; FEE; EIKS; PST; TRUNK; UT; WO; RUT,Player1
136,262,AG; GAD; AB; TAE; ADD; LEK; CIDE; ELECT; BE; EFF; EKE; MIME; EN; EN; HO; PHO; JEEL; PHONS; EGGS; ST; NIRL; US; YEGGS; IN; IMP,158,LEA; VAE; AGA; AD; CID; DAE; EE; DOE; EE; IO; EGG; NENE; KIN; NON; OH; NOO; AM; MAAR; EEN; MOR; SUS; REN; WUS; TWEEN,Player1
137,194,SUR; PAL; AM; BABA; AE; EVE; ZEE; DEE; EF; DEGU; EEL; ME; EL; AN; NO; NOON; HAE; ZEES; OK; HI; UT; TWP; ZO; ROK,224,PIKE; SAAG; ADD; BEDE; ME; EE; EE; CAFE; ED; EIK; INN; GIF; NEF; NAN; ON; NONE; CORNO; OR; ST; SUREST; ADDS; STY; JINN; KON,Player2
138,78,ED; SEEN; MAA; TEED; DAE; DEED; AE; EE; GHEE; IDE; FE; FIL; EE; IN; EN,158,AS; NUMMY; DE; CAM; CEE; YAD; DEB; GEE; GI; HIE; EKKA; KAE; ZEE; MU; NE,Player2
139,199,MENE; AA; CAA; TEED; GEE; ET; DE; EE; AE; FICE; MALL; NIL; NIM; BEEN; IKON; LOO; NON; OOP; GAES; DEEVS; SUK; SUKS; TRY,177,THRENE; NAWAB; ADD; BE; GAE; DEEV; EH; ED; DI; DEF; GEE; HEN; IN; NEB; OI; GONK; QI; REH; LOOTS; UR; OW; ST,Player1
140,166,LITHE; AGA; ADD; DAE; EE; AE; CEDE; GIG; EME; EN; INK; MO; KON; PO; MI; NO; POS; EN; ST; TURM; NU; CEDER,182,BEAN; NACHE; BEDE; DEED; EE; GIE; FE; FE; HELM; KAE; IN; CONN; KO; OR; MIR; OS; POSS; ET; EEN; ST; UP; OX,Player2
141,161,KIND; ASANA; BA; BADE; EECH; EE; EE; ICE; KEEL; FIN; EN; NE; NO; INN; OP; REECH; IN; EEK; TEGG; US; WEAK; NUS; EM,189,EH; ALPS; DAE; DEE; EE; AGEE; EGG; DEF; EL; IN; NIM; OOH; MALE; OO; OOR; ZEN; SRI; NIMS; ST; TURN; TEE; KY; XU,Player2
142,170,BOW; AGHA; ANT; ADD; ED; BE; EE; IDEE; CEE; AG; EA; FIL; MI; BEN; AN; KEN; JO; PEA; RE; AGHAS; JOT; KEAS; NU; NUN,156,EW; AS; GAR; CID; ID; LEE; DE; CEE; OE; DAE; EH; GELEE; LIMN; EN; FEM; NON; NOO; KOR; OES; SH; SI; EWT; NUS; UT,Player1
143,231,PIN; DAB; MAS; ACE; ED; EECH; FEE; EEN; BI; JEE; EEL; FEN; BEDEL; NO; EGO; INN; HO; BASK; GIP; TSK; TSKS; UN; UR; ONY; WEEL,159,TOED; AA; BEDE; AA; AD; DEED; FE; EE; GI; LEKKED; MING; ENG; IN; EM; ON; GO; KON; HORN; SO; TE; TOM; ST; NUN; LUR; JEER,Player1
144,162,REM; PAD; ABA; AB; DEAVED; EE; GEE; FEE; LIE; NE; BALK; GINN; NON; POM; SH; TO; NET; HEPS; SUN; TUN; WRY,199,OS; FAKE; ACCA; DEER; FEE; GEED; GI; KI; EH; MEIN; EL; NO; ONO; ON; NEE; NOT; LIERS; TURN; TRY; KOW,Player2
145,195,OAT; AT; AAL; DADAS; ED; BEEBEE; FEE; GHEE; EKED; MM; NEE; JINN; OHONE; OK; ANNO; NEFS; ST; US; VIN; YA,183,SIR; AREA; WE; LAB; CEDED; SEC; EE; JIG; WEEL; KEG; LINN; NE; MON; NE; GRR; TI; TO; UT; PWN,Player1
146,174,AUE; RAT; ED; BAAED; AE; EE; EF; HAE; EE; LIKED; JINNI; NEF; NE; MI; OH; GO; IN; ROKS; ST; EEW; NY; JINNS,194,SEIR; LAC; EBBED; DA; EE; DEE; LACE; CHEFED; ILK; KA; NEE; INN; MO; NOOK; POM; GRR; ES; EST; PUKA; GRR; LEET,Player2
147,195,BEND; AA; CABAL; DAD; ERE; EE; EE; DEGGED; DIE; KIER; GI; NIM; IN; NO; MONO; ERM; LO; ERES; ES; TUP; TAV; WEEK; RUT,163,SEN; ANA; DA; EN; NET; ZEE; CEE; FEH; DE; EEK; EH; NE; AG; OKEH; NOO; GIRR; MONOS; ANES; TA; URN; DIEL; NY,Player1
148,176,EEN; AT; BOA; ECCO; DEAN; DEE; GEE; ED; GIGHE; KAF; LEKE; NED; LED; EN; POM; EN; DESK; TA; TI; ROO; ROOST,176,ARE; AA; JEU; DID; DEE; DEB; EA; EXEC; IFF; MIL; HM; IN; NONE; NOO; NO; AAS; ER; EASTS; UP; NY,Draw
149,183,KORA; TANA; AA; DI; DE; ECCE; BEEF; EH; ETHE; KIF; GIN; MEE; BON; MON; REF; SORNS; UTS; ST; OUT; NENE; OP,143,REEL; BAE; AD; IDEM; ET; DEE; EGG; EGG; LEKE; NAN; ENE; NE; NOLO; RE; GINN; SEE; SKIS; NU; WYN; ETHER; PI,Player1
150,185,EL; ART; NAS; BAA; DEED; AE; EE; DEE; EE; ID; KIF; MNA; ZE; LA; NID; GNOMAE; OON; ROO; SHE; NON; ST; RURU,128,PE; ANS; DAN; TAED; CEDE; EE; FEE; DE; GHI; HE; LI; EEK; BE; ENG; IN; ON; MI; PROO; SAE; IN; ST,Player1
151,178,NEE; ANA; AA; BANT; DUB; EE; DEED; GEE; GIE; ELK; MI; LIMN; LO; OOF; AN; NE; LOS; NOOKS; LOST; TURR; KY,181,TOM; TAWAI; DACK; NEE; EE; BEDE; BEDE; FEH; GU; ELK; HEN; EH; JOE; NON; ROE; ROES; EN; AAS; PST; ST,Player2
152,180,OVA; ABBE; DEAD; EN; EE; EE; FAE; EE; JEHAD; EL; HI; IN; EL; AN; NOM; GRR; ELKS; SOTS; RUTS; YUS; EEW,175,TAD; DA; DACE; EE; DACE; CEE; FED; GIEN; EIK; GLIM; NEMN; EEN; EIKON; ONO; NEE; ER; OPS; KOPS; TWP; TA; URN,Player1
153,182,EGAL; ACH; CABANA; DEADED; EE; FEE; EE; ELK; IN; HIN; NEF; MONO; ROE; ROIN; REEL; SOSS; EDIT; EN; UT; TI; NUT,190,MON; HAP; BEAD; NEED; BE; GEEKED; EEK; MOG; EL; INN; OE; KI; GONE; SO; SKI; ST; PA; JUJUS; UR; YEAH; EEW,Player2
154,174,ERRED; AA; DAD; EA; AE; ET; DE; AGE; HIE; GAE; LEE; MI; NEK; FEEN; INN; NO; JOL; KOP; PO; NAES; FEENS; EN; UTU; TWP,197,CASE; BY; AT; CAA; GEED; DEB; DEF; FEE; HI; EE; ILL; FILL; GI; EEN; NAE; KO; NON; ORFE; MO; SO; ST; UT; LEES; BAEL,Player2
155,167,EILDS; MAA; DAY; CAD; CEE; EFF; AI; DAE; EE; JIG; NE; MM; HM; CON; ON; NO; ON; SAE; EIDERS; RUN; TAE; TEFF,187,LEEK; BABE; DEE; AE; DEEDY; GLEEK; DEG; EIDE; KEF; HELE; NE; AIN; NO; INN; POO; ERR; SOON; ST; CONN; UR; TWP; RUNT,Player2
156,177,EN; LAIN; LOB; AUA; AA; EE; DEEDED; EE; FEH; BI; BIKE; MEG; INN; NON; NEON; NOR; OPS; SEA; ST; ST; RE; WEDGED; NUR,184,DE; KNAR; AG; BAE; EA; NEB; DE; EDGED; FICE; ELL; MI; UN; CH; ONO; PI; RE; MEMS; TI; ST; NU; EEK; SWY,Player2
157,161,ZE; RAW; CARACKS; LEDE; EA; EE; REIF; JEE; MIME; NA; EN; NO; KO; ROMS; JEES; TI; TUNS; AT; DAN; ZEN; NAV; WE,207,RESEW; BABA; DA; DREED; FEEDER; HA; GIG; HELL; LIN; EN; NO; GOOD; FEEN; OS; MON; LAST; TIT; PUG; PEN; NU; YIN; KHAN,Player2
158,181,TAXA; ANA; AA; BAKED; EEN; KED; EE; EE; DEE; CEE; EEL; MIGG; INN; NO; HIC; NON; KON; SO; HEPS; GRR; SUR; KY,181,NIE; HE; ABB; NAE; DE; DEEDED; EF; EFS; HI; ILEA; GEM; NEFS; NEMN; NO; OO; JO; AL; SONS; EST; UR; JINN,Draw
