Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
73,331,ARMORED; ABA; DADO; AAH; BAE; EFF; GHI; JAKE; JELLED; INKLE; NONG; JAKER; ROONS; SKIRT; VOM; YUTZ; GIT; POT; TE,332,EWGHEN; ACCEND; DEBE; CEE; WE; GEE; DEI; KEEK; MINIM; NOEL; PEP; ACCENDS; EFFS; SUQS; OX; WOX; ZE; NONGS; ZEN,Player2
74,260,AHIGH; SAAG; DADA; BODE; AB; DEG; JEE; GLEEK; LEMME; JO; KON; QI; EFFS; ER; ST; NA; TRUE; TYER; EX; ZE; NUR,287,HAMOSE; BEECH; CEDE; DEBE; EFF; MI; DAK; KEELIE; BEECHEN; NONI; OPPO; OPPOS; SADOS; ET; TAT; NURRS; UR; TAW; ZEE; WO,Player2
75,283,JEFE; JNANA; BACCAE; BEEN; DEED; EGG; HIE; KEELIE; MMM; NOOK; MILLIER; HAGGS; PRE; STREEK; SUQ; NYS; NY; ZO; TAK; TOW,301,JEFE; AVANT; ADZ; DEAD; ADZED; HAGG; EEK; MILLIE; ONE; NOOP; JEFES; SNOOP; REEK; TORRS; EX; PWN; PEEN; UM; OW,Player2
76,309,PIZED; AHA; BACCO; PLATANE; DEBTEE; FEZ; GAGED; AHI; KIEKIE; MIG; KAB; NONE; RE; MEZES; TAHA; RUST; RUSTY; DEX; ROK; NUS; EAN,316,MEZE; PLATAN; DEBT; ADDED; MACE; FED; GEE; JEE; MELL; JEEL; NOON; OP; SORN; NERTS; SUQS; OW; WOW; HAT; REV; ST; ON,Player2
77,368,VAUCHED; ABAC; BEDAD; ABACA; VAE; EFFED; GHEE; KAIK; FILM; MEL; JO; NOON; MINIMS; ORT; BRRR; EW; TRY; TAX; TIL; ZEN; EN,311,DERNS; BRR; SLEDED; CEE; DEE; EGG; JEFFED; GEEK; MINIM; HEN; NOVAE; POPE; KAIKS; PST; SUQ; WYNS; AX; ZEA; AN; NE,Player1
78,279,MEINY; SAUNA; DACE; MAAED; JADE; AFF; UGH; HIE; KIKE; NEEM; NOMEN; POOP; SORNS; FETTS; WE; ZA; NOB; NET; TO,265,SNOWY; ABACA; DEBE; JEED; CEE; DEG; HEUGH; EIK; ELL; QI; JONG; AL; HEUGHS; NUR; LOX; ZED; FER; ERR,Player1
79,315,AMEBEAN; BACCAE; DOUCE; AY; DEE; HEH; JAI; JELL; AMENE; JELLO; OP; REKING; BYLANES; POOFS; ST; GUR; HEW; WEX; IN; NUN; AN; VAN,336,BYLANE; DOUC; NEEDED; DEEDED; FEEB; GIGHE; FIKE; MAY; EKING; POOF; DOUCER; QI; NORKS; QIS; FEEBS; POT; AWN; RAWN; ZE; ZE; TIT; TE,Player2
80,293,KEMPT; GNAW; DAM; GNAWED; DEB; DAE; GHEE; JAIL; LIMB; LIMBA; DEEM; CONN; JAILOR; JAILORS; SONS; TURNT; ONYX; MEW; ST; UT,282,PILAW; CECA; KEBBED; DEEK; DEED; EFF; HIE; GLEET; JEFF; EKE; NON; POO; ERR; GHEES; TRON; JAGS; ZE; GUV; ZEN; NU,Player1
81,259,FJELD; TAIL; BAAED; ZA; CEE; GAGE; JIG; MEIKLE; KEEN; FEN; PONE; QIN; GAGER; SKEEN; AEROS; ORT; VOW; TE; TOD; RE,348,ZENANAS; EBB; CEDED; CEDED; FEG; HEH; FLEEK; MIME; INK; MO; QI; PET; FLEEKS; GAGERS; ORTS; NOVUM; NUNNY; TEX; WE,Player2
82,295,FINKED; CABA; IDEA; DAE; KEF; HAGG; AJEE; MILLE; HAGGLE; JEE; QI; QIN; SORNS; ASSOTT; WE; NY; UN; UT,286,PECKED; BACON; BEDDED; FEE; EGG; CH; KEECH; MEINIE; NOM; POON; HAGGLER; SPECKED; DERNS; ERR; TWP; WEX; ZE; ZA,Player1
83,277,FOP; JAAP; BACCA; TEENDED; PEE; EH; AJI; KELL; GENE; NEON; QI; JAAPS; TORR; UNDEEDED; YUK; TEX; EEVN; ZA; NE,297,FRAPE; KAVA; DHABA; DEEDED; FEEB; EGG; KIKE; KILIM; MENED; OOM; SORN; QIS; ERST; EX; FEW; HEW; EEVNS; ST,Player2
84,318,OGEE; CAA; GONAD; OGEED; BEE; EFF; QAID; EKKA; ELHI; ELM; PONE; JA; GHEES; JIGS; TAD; UH; URN; WEY; DEX; ZEN; JAR; ZE; RE,317,ONCOGEN; BABACO; BEDE; DEAD; EEN; GHEE; JIG; KEELIE; MM; ELMEN; HOOP; QAIDS; PONES; ORTS; TORTS; NUTSO; WE; OW; ZE; EEVN; TURN; RAM; NE,Player1
85,281,HEEZE; TAU; HEEZED; UNRAKED; DAE; DAE; GAGE; HAJJI; QI; MMM; JOL; TAUON; LORNER; SOSS; RUT; SOX; TWAY; OW,277,UNRAKE; ABCEE; ABCEE; CEDED; DEED; EFF; HEIGH; KILL; KEEN; QIN; MON; PHEEZED; PREM; HEIGHTS; NAG; AY; NE,Player1
86,276,MENGE; AGHAST; CAF; CADAGA; NEED; FEE; HIE; EIK; TELL; KNEE; MOJO; QI; SORN; TROTH; WUS; ZA; ZIG; TI; NON,339,GHAST; PACT; ABB; DEDENDA; EPACT; GEE; JA; TIKI; ELMEN; ELMEN; NOOP; EPACTS; QIS; DURR; WYNN; EX; OR; ON,Player2
87,311,SAVIN; TIAN; DADAS; SAVINE; DEAF; DECAFF; GED; AJEE; EGGLIKE; ILL; NILL; NONE; QI; QIN; ERRS; ABBOTS; SUR; EW; FY; EW; ZEE; TENE,335,ABBOT; DECAF; ACED; VEE; DEE; EGG; HEH; EEK; JEMBE; MIME; LOOK; PLOOK; OPA; DECAFFS; ORS; UPLOOKS; DEEV; XED; ZE; TORS; RID; TOE,Player2
88,348,VIRAGOS; GAB; BAAED; CEE; EAR; AFF; AHI; KAB; MIKE; KENNEL; NOPE; QI; ROONS; TUT; WON; PREZ; EWT; VOW; ST; ZE; REM,333,INGROSS; ODD; CECA; SEEDBED; VEE; EHS; JEE; JELL; ANGLE; NAFF; EM; PRE; SEEDBEDS; TUM; NY; HEX; NEWT; WONT; NID; NIS,Player1
89,279,SKENES; BAD; NADA; ACCESSED; BADE; AGEE; HIED; HALLALI; NAM; NIL; HOON; PE; HALLALIS; QI; WE; QIN; ZE; NY; TEGG; NEWT,339,JIBERS; ACCESS; CEDED; DEBE; KEEF; FEH; EGG; MMM; KNEE; JO; KNOP; SORN; TROTS; UTU; ONYX; EWT; REF; ZE; VAE,Player2
90,272,SHEEN; NAY; ECAD; BAAED; CEE; GEEBAG; JAKE; MEEK; MM; NONG; PORN; GEEBAGS; HADST; NUTSO; AX; QI; QIN,329,SKEEVY; BACH; BAG; DEEDED; JEFFED; HIE; JILL; LINN; FENI; NOOP; JAKER; SNOOP; TORA; EWT; VAX; TURNT,Player2
91,288,NUNDINE; ABAS; CAD; ECAD; BEE; CEE; DEGAGE; JIG; KAMIK; JONG; POMPANO; JONGS; PORNOS; EWT; ZO; NYM; EFFS,296,DRABS; CABAS; ALEC; DEEDED; NEE; EFF; HIGH; LEKKED; ELMEN; NONE; PORNO; TORT; QUA; WYTE; XI; THE,Player2
92,340,SANTONS; ABACAS; DEE; DEE; AFF; BHAGEE; LEK; HMM; JA; KONK; QI; BHAGEES; OPS; JEEP; AW; ZE; TAY; DEER; OONT; IN; NE,300,BREVIS; DIDACT; NEEDED; VEE; EGG; JEE; ELEMI; DAL; FOIN; OON; QIN; JEERS; SNORT; UTU; XI; YE; WAW; ZE; EAR; NU,Player1
93,272,HAVEN; HAKAM; WAAC; NEEDED; HAVENED; AGHA; JEE; MEEK; MIM; JOE; PE; PERN; BEDDERS; KILNS; TUN; EBONY; PEW; AX; NUN; NA,299,ZOWEE; BARCA; BEDDER; GEEZ; EFFED; VEGIE; KILLIE; KILN; EBON; NOPE; VEGIER; ROONS; HAKAMS; EST; TURNT; VIM; ELT; ZA; ST,Player2
94,294,ROVES; KANAS; DADO; DEADED; CEE; LEGGE; BAH; KEELIE; MIG; NINE; MIGNON; ROON; LEGGES; QIN; STRUT; EX; TEFFS; JOW; ZA,367,RELAY; YABBER; YABBERED; ECCE; EFF; GHEE; AJEE; MELIK; MM; MONK; POP; RELAYS; JO; QINS; TURNT; ZE; EAN; TEN,Player2
95,309,CRAZED; ZOA; DAB; ZOAEAE; FADED; HIGHED; KAIKA; MALL; JO; LEMMA; JOL; FEER; FENNECS; SH; POT; TE; QUA; NE; NY; ZE; EON; IN,344,FENNEC; COBBED; REEDED; FEE; EGG; BI; KEEN; EMMA; MALLEI; NONG; POOP; JOLES; KEENS; THIGHED; SKEENS; TET; TURR; NYS; TEX; ENEW; WE; IN,Player2
96,358,RELIERS; BABAS; DAL; DADDED; DEF; EGGER; CH; KIEKIE; IMAM; ME; NONE; PO; QI; QIS; UR; ROK; WYNN; NY; NEWT; ZA; VAN,315,TALI; CANON; RECEDE; DALE; FED; GHEE; KEGGER; HEEL; KEG; JONG; PRECEDE; JOG; SORNS; SHEELS; UNTO; WYN; AX; EWT; NONET; IT,Player1
97,296,PROWESS; AW; ADAW; PEE; CAA; FAG; AAH; KIEKIE; SKANK; MM; NOLO; KIEKIES; ST; FET; URN; EX; WEX; ER; IN; AR; NE,339,VENOMER; ECCE; ABBED; DEEDED; FEEB; GHEE; JIG; KLIEG; GLEN; NONI; JOR; KLIEGS; PO; QI; TUTS; NYS; QIN; POZ; TIN; ZO,Player2
98,262,HOMIE; GAM; CAAED; ABAC; GEE; EFF; ABACI; JEELIE; JEE; NOME; NOON; CEDER; KAROS; TREF; URN; XU; EWT; PENT; ZE,313,TWP; HANDBAG; EWKED; CEDED; CEDE; GHI; JEED; LEMEL; KA; GONK; PEN; GIRNS; QI; ST; EFFS; SYN; NOMEN; SUNN,Player2
99,314,OVERRED; AA; ADD; CEE; VEE; LEE; AGHA; HAJI; JILL; IMINE; BANCO; OPA; OVERREDS; BANCOS; ONST; REPROS; KUZU; WE; WEN; NE,305,REPRO; EBB; BANC; CEDER; NEEDLED; EFF; GIGHE; KEEK; MEM; INK; GON; QI; CEDERS; KNOT; EARNT; NY; XU; ZE; WO; ET,Player1
100,301,HEALEE; GAGA; LABDA; HEADED; BAE; TI; EEK; MEH; MNEME; ANNO; COON; OPERON; GILLS; OPERONS; SUQS; YO; EX; ZA; TEEK; ST; ET,287,GRAZE; ARC; BECK; DEEDED; HEFTER; FIG; GILL; JIN; JA; JAK; KNOP; GRAZES; ET; NURRS; EW; YOW; VET; DIN; TEN; NU,Player1
101,305,CH; KALPAC; ABBS; SEC; HEDGED; JAPED; FEE; HIE; EELLIKE; NENE; NONE; NONI; REM; JAKES; ROOT; WOX; WOX; YON; RAJ,335,CHEQUES; JAP; DAAL; UNDEE; JAPE; FAB; EGGED; JAKE; MMM; QI; JIN; REPEGGED; NENES; NOSTRO; NETT; YO; WUZ; ZIT; ST,Player2
102,275,TIGGED; GAE; CAD; TEADE; CAA; EFFED; HIE; KLIEG; MAMIE; ANNO; POM; IRON; KLIEGS; LIPS; KEEFS; NIL; VOM; ZOS; ROB; UT; RUT; TE,306,DROOKS; CACK; EBB; VENDED; EE; GHEE; KEEF; LEMEL; EL; JO; QI; LIP; GHEES; JA; NTH; RUNTS; NY; XU; EEW; EEW; ZA,Player2
103,285,DEVEST; BAS; DAK; DEEV; CEE; DEGAGE; JAK; LIMAIL; MINO; NOON; PRO; SORNS; TUTU; OXY; EWT; ERR; ZO,302,ENSEW; BACCAS; WEEDED; BASEEJ; FEG; HEH; ELFLIKE; EM; NONI; APP; CEES; QI; MINOR; NY; FEZ; EREV; NOH,Player2
104,243,GERAH; HAKEA; DADA; BEADED; KEF; EGG; JEE; MEIKLE; MEMO; ENNOG; PED; KILLIES; TEGG; RAM; ZO; NAB; INN; RE,327,BUNJE; ECCE; BATED; BUNJEE; FEEN; EHED; KILLIE; MIM; KON; POON; SORNS; SKILLIES; ENTRUST; OXY; EEW; OWT; ZA,Player2
105,273,LEAZE; TAJ; CANADA; DAB; DEE; EGG; GIE; KIEKIE; MEME; OOF; POL; JEER; KIEKIES; CANADAS; OPT; NUR; PROW; NO; NOX; WAN; ZEN,347,TECTA; CABOC; ADDEND; BETED; TEFF; HEH; JEE; LIKEN; ELM; GON; PRO; CABOCS; LEAZES; MEMES; QI; TURR; NY; OX; WANE; ZE; NAN,Player2
106,312,BERG; ALANE; ADDENDA; DEE; EFFED; HEH; KIEF; JINK; AMOK; PEPO; SORNS; REHS; TUTS; NY; AX; JINKS; TEME; ZE,302,MOULTED; CABAL; ECAD; DEE; TEGG; JEE; MEIKLE; JIN; NON; QI; QIS; TRONS; WIS; EW; VAX; DEER; NEP; ON,Player1
107,260,BANDIT; TAATA; EEL; YEA; ATAATA; FEE; AHI; KEEK; HMMM; BANDITO; JOE; QI; POH; QINS; BANDITOS; PA; ZE; REW; NU; UN,354,ADENYLS; DOC; BEDDED; SEC; FEEN; AGEE; AGGIE; MEIKLE; KEEL; JO; NON; QIN; GRR; SORNS; PRUNT; TUX; EW; PAW; SECT,Player2
108,245,YOLKS; AXAL; CACA; DEADED; YE; GEE; DIE; KIEKIE; MENE; JINK; OOF; PE; PER; BOBOS; ORT; UT; NU; NUN; NEW; EEN,329,FUMES; BOBO; FADED; CADEE; FEG; MEH; HEIGH; LEMEL; INK; JA; NOOP; ROOF; ERRS; HEIGHTS; KIEKIES; INTURN; WATE; EW; WET,Player2
109,332,REWOVEN; WAB; DADO; CEE; EEW; GAGE; JEED; MILIA; MANNA; HOOP; CWMS; KIKES; QIS; TOR; RUNTS; YUK; MAX; FEZ; ZE; UN; NE,299,VELAMEN; CWM; REBEC; DEEDED; EFFED; HEIGH; KIKE; KNELL; MOON; GAGER; REBECS; QI; BELTS; PE; ST; TRY; JOR; NAV; IN; NE,Player1
110,300,VENNELS; AAS; DAD; BAA; EAR; CEE; GAGE; JEE; KIKE; MINNIE; ENGAGE; NOOB; QI; MIHIS; TRON; GROT; STOW; WELK; REZ; GIT; VET; NE,341,UNREEL; EBB; MEAD; ACED; CEDED; JEFE; GHEE; JEFE; MIHI; GI; ELK; PLOP; QIS; PLOPS; MINNIES; TURR; NOY; ZE; XU; TEAR; NO; NO,Player2
111,312,LOAMY; BAR; BAH; DEADED; CEE; FEED; GHEE; AJI; LIMAIL; JA; NONMEN; RIGG; BEERS; NOTT; RURU; WE; ZEA; PWN; UN; ZEN; UN,314,YORKS; BACCA; LEDGED; BARED; BEE; FLEDGED; IGG; KEEKED; MEN; NOON; QI; PRENOON; POS; FEEDS; RURUS; XI; WET; TEF; ZE; ST; NE,Player2
112,329,BIREMES; BABA; CAAED; DADA; FEM; HEH; KEF; JELL; EM; HONK; OP; QI; KEFS; ST; SNUG; AW; ZE; TI; VAT; VEER; PEN,311,AEDES; ECCO; BODED; EE; EGGER; JIG; ALIKE; LINEMEN; NOM; POON; POONS; SPOONS; HERN; TEMS; GRUNT; WRY; XU; OWT; ZE; ZEN,Player1
113,254,BONNES; KAVA; SEABED; CANE; CEE; GAGE; JEFE; ILIA; MEIN; ILIAL; NOM; GAGER; MENGS; THE; ST; AR; NY; QIN; ZA; ERN; NON,342,BICKER; CAN; DADDED; DEED; EFF; HEH; JEE; ILK; MENG; MOKO; POP; BICKERS; SEABEDS; TORS; TUTU; AWRY; QI; POW; EX; ZA,Player2
114,293,LEPID; AFAR; BACCA; BACCAE; ENDED; FAB; GHEE; DEKE; CLEM; MEG; JO; LEGGER; JOR; ROWMES; QINS; TAKIN; ZE; PIR; ZEN; ER; EREV,329,ROWME; DABBA; WUDDED; ZEE; NEF; LEGGE; HIE; FLEEK; AKIN; NONI; QI; OP; SORNS; LEGGERS; TUTS; AWNY; XU; NET; TES; EON,Player2
115,295,NEBEK; KATA; BADE; DEG; CAFF; HAH; KIKE; JEEL; MM; MAL; NOOP; SCAFF; ERRS; QIN; WOX; ZEE; TUTS; REH; NUT; IN,343,UNGORED; BACCAE; NEEDED; BEE; EGGER; AJEE; LILL; GIN; DAINE; KOP; QI; FRONS; SOTS; WO; NY; WEM; ZED; UT; DEN,Player2
116,276,WINCE; VAG; WADED; CAA; NEE; GAGE; JEEL; JEELIE; HAM; EL; NON; POP; ERR; JEELS; GAGERS; TURN; FY; XU; ZEL; IN; NU,336,LEGISTS; DABBAS; CEDED; CEE; EFFED; HEH; KIKE; MM; JEE; OKA; GOON; GAGER; ORS; TORS; TUTORS; WO; JEEZ; TURNT; NOH; IN; VIN,Player2
117,257,DOWNER; BAD; ZEA; EEEW; DEE; GAGE; DEI; ALKIE; MANIA; JELLO; MOM; GAGER; DOWNERS; MOKES; ERES; LANT; TUN; OW; SEV; TAV; EN,307,ROZETED; CAB; TEDDED; CEE; EFF; HIGH; EEK; JELL; JIG; MOKE; POP; REEF; ALKIES; SAB; TEFF; TA; TURR; OXY; ZOL; IN,Player2
118,335,DELATES; BABA; MAE; DAE; NEAFFE; HAHA; CLEIK; MINIM; INK; KON; NONIRON; SORN; TURNT; VROT; EX; YEW; EWT; ZE,292,MONASES; ACED; SECEDED; DEE; EGGED; KEGGED; KLIEG; JEE; NONI; PACED; PROEM; CLEIKS; HAHAS; YU; JO; QI; TOW; ZEN,Player1
119,314,CERISE; AW; BAD; AWEE; CEE; AFF; AGHA; JIG; MAMA; JEE; KEN; NOOK; POOP; QATS; POOPS; PORT; RUN; XI; ZE; ZEN; REX,325,STEWY; CLUBBY; ADDER; TEDDED; CEE; GEED; GIGHE; KILL; EMCEE; EKE; KENO; FON; QAT; JEERS; KILLS; ATT; AWN; UN; IN; NE; ON,Player2
120,272,LEZ; PANDAR; ZEDA; DEEDED; QI; EDGE; JEED; LEMME; JINNI; JO; NOOK; XEBECS; RORT; TUT; WEELS; WE; NY; UMM; NU; NA,362,EPAXIAL; LEZZA; XEBEC; ABCEE; FEEB; HIGH; FLEG; QIN; MM; KONK; PRONK; LEZZAS; DEFIS; JINNIS; NYS; EDGER; FET; TAK; NON,Player2
121,281,FEEBS; FAIN; DADA; FAINED; PEA; GAGE; JEE; DILL; JINNI; GENE; DEP; ROOM; SAMPIS; JINNIS; HEHS; UT; RUNTY; DEX; ZO; ET; NAN,291,SAMPI; BOCCE; BEADED; CEE; FEE; HEH; KEEK; ELM; MENG; NOOK; QI; GAGER; ORS; PEAR; RUNT; VERA; VROOM; KOW; WAD; EST; AT,Player2
122,254,IZARD; DAGABA; DEET; BEEDIE; CEE; GHEE; JEE; LAIKA; MENING; MOM; NOO; PORN; GELEES; PST; TEFF; KNUR; IN,260,ADVENTS; ACCA; BEEDI; BEETED; EFF; HIE; KEEF; GELEE; LIZARD; JO; OP; ARK; LIZARDS; DAGABAS; RUT; NEF,Player2
123,316,JOKY; CHARR; ABACA; ADDER; DEE; FEE; GIGHE; LILL; MEEK; GEMMAN; POON; QIS; SMEEK; ABACAS; FEET; EW; ZEX; UR; REW; HUT; NET; ANN,331,DICEY; RABANNA; CHARRED; DEEP; NEF; GEE; JIG; GEMMA; MEEK; CON; QI; PADDERS; KIRNS; TOOTS; UTU; SAX; OWN; ZE; LAV; DEEV; EN,Player2
124,336,ST; CRAVATE; ADDEND; ACED; CEE; EFFACED; GHEE; HIE; MEL; JEE; JA; NINON; QI; POOP; INRUN; NOWY; XU; NAV,255,LEWDEST; DABBA; VAE; ADDENDA; BEE; FEG; AGEE; KIEKIE; ELK; MM; BEEN; ONO; ERROR; CRAVATES; SUNNS; POOPS; NEMN,Player1
125,308,VENDOR; FAAN; DADA; FOUNDED; VEE; DEAF; HAHA; JIG; NILL; MEEK; JA; NOOP; VEERS; BACCOS; VENDORS; FIER; VAE; FIERY; TAW; WET; INN; TI,291,FOUND; BACCO; DEBE; EDGE; BEE; EGG; FIE; KEEK; LIMMA; MEE; POOL; ERR; SMEEK; POOLS; OPT; TUN; EX; AW; WE; ZE; AN,Player1
126,264,JEFES; FOO; DOAB; CEE; AB; GAED; HIE; FAIK; LAMMIE; MNA; MOOK; SEELIER; ERR; DOABS; FAIKS; ST; RUT; YU; DEX; ZE; WE; ON,337,POTEENS; BACCAS; BEDDED; CEDE; FEG; HEH; KEG; SEELIE; ALL; JO; PEP; QI; LAMMIES; DELT; KIT; NUR; AW; ZEE; VET; NU; EN,Player2
127,0,,0,,Draw
128,305,EIRENIC; BAE; DADA; DAE; ZEE; DAFF; HAGG; EKE; JELLO; EM; GEEK; JO; HAGGLER; EIRENICS; KART; AGENT; WO; ZE; TEX,371,COOZE; CAB; ADDEEM; ADDEEMED; QI; GEE; HIE; HAGGLE; MINK; JEE; NONE; PROP; HAGGLERS; COOZES; SNORTS; WUS; TUNY; EX,Player2
129,252,LOUNED; BAA; UPBOILED; CADEE; ACTA; FADE; HA; GIG; ILK; NEEM; JA; NEON; NERK; ST; ET; EWT; NY; NIX; VET; ZE; AIR; ER,308,UPBOIL; ACT; EJECT; DEBE; DEED; FEG; HIE; KIKE; GEM; ELMEN; ENNOG; ROOP; NERKS; TROOP; KIKES; NEWT; ILKS; SILKS; WEEN; ZE; IN,Player2
130,321,YARNER; AY; CAZ; SADE; BENDEE; FEE; GAGE; JAI; DIALLEL; JINN; ZOON; QI; PROS; BENDEES; MELT; TUTU; EX; TWO; ZOS; IN; NE,287,SEFER; ACOCK; BAY; BEND; REDDED; FEG; HIE; KEEK; MEL; HMM; POOL; YARNERS; POOLS; PROST; RURP; EW; UN; JUN; NED; EN,Player1
131,316,SIMORG; KAM; DADO; CAA; KAME; NEE; EFFED; HAH; MALM; JINNI; OON; REFFED; PORERS; STOTT; WUS; TUX; SMALMY; ZE; VOW; NED,291,KLICKS; CAPI; ABBED; REDDEN; EEK; GEE; EGG; JELAB; JEE; NENE; HOP; SIMORGS; SMALM; TE; OW; CAPIZ; REX; NY; DEN; IN,Player1
132,270,ZAX; BAJADA; ABAC; NEEDED; CEE; FEG; INIA; LIKEN; EEL; KON; MOON; QI; LIKENS; PRE; GHEES; GUT; KY; ZE; ST; NOO,296,BEZ; AGACANT; DEFT; AGACANTE; DEE; GHEE; HIKED; FEM; JA; OLM; MOOP; KNEEL; BAJADAS; FERNS; PURRS; DEW; DEEV; WON; TI; ST,Player2
133,277,DEES; EEW; ABACAS; CADEE; CEE; EGGED; JEE; OLLIE; LINN; ENNOG; KIPP; NOONS; ORTS; UTU; WYE; EX; TEX; ZE; ROD; ET,285,DWAM; BENDEES; BEDAD; CAB; EFFED; HEIGH; GLEEK; INK; MM; NOOK; ERR; SCAB; SORTS; JA; RAY; ZE; TUTU; ZEN; AN,Player2
134,350,BOKEH; SAZ; DADAH; BACCAE; ABETTERS; AGUE; GIE; FILL; INFILL; MEAL; NOR; ONE; PORN; PORNS; DADAHS; SUQ; WE; WYNN; VOX; WET; ON,365,BETTERS; BACCA; TEEMED; DEED; EFFED; GIGHE; JEFFED; LEMEL; KI; GIEN; JOT; UPON; NERK; STEEMED; TIK; TAB; EX; ZEX; NY; ONER; NON,Player2
135,244,SYVER; SOJA; DADA; ADEEM; BEE; GAGE; FIE; KIEKIE; MIHA; AM; NEON; POP; FIER; ADEEMS; TRAM; REH; WADD; NUT; TUT; ZE; ON,292,BABY; ACCA; MENDED; EEN; EFF; DADAH; GHEE; JELL; ELM; JELLO; KEEN; NOR; KIEKIES; MIHAS; TOTS; EW; XU; XU; ZE; EN; NE,Player2
136,255,GLOAMS; DAAL; DADA; CAAED; ZEE; EGG; DIE; EIK; KEEK; NEB; EIKON; NOOP; ERRS; EGGS; TRES; NUR; DEX; WAR; KIT; NOT; NE,347,LEZZA; ORCS; EBBETS; CEDE; BEEF; CHIEF; HIKE; LEMME; JEE; JA; LOON; CEDER; DAALS; TEGGS; SUQ; EW; NY; PEH; DAN; AN; NE,Player2
137,310,FEVER; XU; DAB; AJAR; VEE; CAA; CEE; EHED; KEEKED; MMM; INCEDE; OKE; BOON; NORM; NORMS; ORTS; SUQ; WYN; TWO; ZEN; ZE; ST,323,FLOX; TABARD; ARC; TABARDED; CEDE; DEEDER; GHEE; GIF; MILIA; ING; EL; JO; POKE; FEVERS; GIFS; GOT; NIP; NY; ZE; AN; VAN; NE,Player2
138,301,DANGED; SAAG; AB; ABA; BEE; EFF; HAHA; ALIKE; MM; KI; NOEL; OPPO; QIN; JEERS; BEERS; IT; GRR; TUTU; OX; WOX; ZEN; WO,269,DOILIED; BOCCA; DEEDED; BEE; DEE; EGGED; HIKE; LEMME; JEE; JEE; LOO; QI; JEER; OPPOS; HAHAS; KIR; ST; ST; KY; ZE; EN; ON,Player1
139,348,ANTINGS; BABA; WADED; DEE; NEE; FAE; AGHA; KLIK; MNEME; INK; NOOB; QI; RORE; SORNS; TUTUS; YOW; ZA,228,SHAWLS; ADD; ECCE; TEEND; JEE; FEG; JIB; ELEMI; JIBE; JOE; PI; PIP; ERR; FEET; HET; IN; NO,Player1
140,262,PAINED; BAA; DICKED; CADEE; EAT; DEF; GHI; AKEAKE; MMM; FEEL; KON; MENO; OOR; FOSS; NERTS; TUT; EX; NY; EW; AW,293,KIBEI; DICK; ADVECT; DEBE; FEE; GHI; JEE; JELL; VEG; JELLO; NOON; PER; AKEAKES; BAAS; ORT; RUNS; NY; EN; EN,Player2
141,256,REFEEL; AAS; ABSEILED; BADE; DE; RAGEE; JIG; LAIKA; INNED; QIN; NONE; POON; JASPS; HAT; OW; YET; TOW; ZEN; ST; AR; NA,319,ABSEIL; ECCO; BEDDED; DEE; FEG; HEH; KEEK; ELM; QI; MM; JONG; GRRL; SORTS; GUV; XU; ZE; HEW; NIM; ZE; TAR; NE,Player2
142,317,PEDDER; DRAB; BAAED; CEE; FAE; HAHA; FEH; KIKE; ILL; INGINE; MOONG; POOR; PEDDERS; JANNS; RUTS; YER; QI; MOZ; ZE,271,PLODS; BACCAE; REEDEN; CEE; GEE; GIO; JA; EKE; MEMES; JA; NILL; POORER; SNOT; TUTS; EX; MEW; AW; TEF; NU,Player1
143,359,WAIVE; NAPA; WAIVED; CAAED; DEED; FAB; HIN; EKKA; LEMME; GENOM; QOPH; NOR; SNEBBED; FESTS; TURNT; SWY; OX; ZE; ZEN; NOR,296,WOOLEN; CACA; EBBED; FEED; GEED; GHEE; LIE; GLIKE; NEBBED; JO; ERR; CACAS; WOOLENS; JOT; TUM; ZE; NOX; NY; JA; NU,Player1
144,380,WEIRDER; AX; CAREX; WADD; DAE; EEEW; VEE; CAFF; HEH; KIKE; IMAM; ILKA; NONE; POON; LINNS; HEHS; TORSO; TUTU; KY; REFT; ZE; ZE; TE; NO,287,REX; WAX; BRR; BA; DEWAX; MEVED; CEDE; EGG; JIG; LIEGE; LI; LINN; JOL; APO; IMAMS; NONET; QAT; TORSOS; EFT; UN; NON; EN; ON,Player1
145,331,VETCH; LABARA; VADED; CABLED; ZEE; EGGER; AJI; KIEKIE; IMAM; MEM; BON; GON; NORK; IMAMS; SERRS; SUQ; EW; WAD; TEW; NA; NEON; EEN,304,HAZEL; CABLE; CEDED; BENE; EFF; HID; KVETCH; FLEG; JEE; MEME; EON; POOP; HAZELS; ERRS; TO; TURF; KY; XU; ZE; IT; AN; NE,Player1
146,273,DRAILS; WAB; CAA; AEON; FEE; HAGG; JA; EIK; MEEMIE; INN; LENO; IRON; NOTT; UNPROP; WUS; TYRO; ST; ZE; KON,334,BEDWARD; ACCEND; DEEDED; BEE; BEEF; GHI; GEEK; JELL; MEND; ENOKI; PROP; BEDWARDS; ACCENDS; MEEMIES; HEX; FEENS; ZEE; TIK; EN,Player2
147,309,NEAFE; FAWN; CADE; DECADE; EEEW; AX; AGEE; JIG; MAILE; JEE; CONN; NONG; DORR; SORNS; TUTS; WYNN; JEEZ; ZE,298,VERVE; RAX; AB; ECHE; BEDDED; FEEB; GIGHE; AXLIKE; VERVEL; EEK; MONK; OPPO; FEEBS; OPPOS; TURME; FEN; ZEN,Player1
